,message_id,dt,text,sender_id,source
25,12441,2022-04-08 18:15:30,"Куплю $ Туапсе , предложения в личку, по 100 и 120 не предлагать не тратьте своё время.",240719146,DollarEuroFrank
26,12440,2022-04-08 18:15:01,"Куплю $ по 88₽ 📬
Чебоксары/ Казань",972858948,DollarEuroFrank
27,12439,2022-04-08 18:14:48,Меняю евро на рубли.  kurs 100 SpB,1562354260,DollarEuroFrank
28,12438,2022-04-08 18:14:08,,1760829921,DollarEuroFrank
29,12437,2022-04-08 18:14:03,Фото от Павел,5216699985,DollarEuroFrank
30,12436,2022-04-08 18:13:24,Продам 1000€ по 120 Челябинск,271272148,DollarEuroFrank
31,12435,2022-04-08 18:12:35,,5216699985,DollarEuroFrank
32,12434,2022-04-08 18:09:47,,332804909,DollarEuroFrank
33,12433,2022-04-08 18:09:39,,1307414086,DollarEuroFrank
34,12432,2022-04-08 18:09:34,"Продаю до 1000 $ по 90, до 1000 € по 102. Купюры новые, чистые. Самара. Писать в личку. 👌 Не срочно",2144036528,DollarEuroFrank
35,12431,2022-04-08 18:09:28,"Продам.
$ по 90
€ по 100
Москва. СВАО.",175532449,DollarEuroFrank
36,12430,2022-04-08 18:08:41,,5224680992,DollarEuroFrank
37,12429,2022-04-08 18:05:05,Продам доллар за 84. Чебоксары.,2058224935,DollarEuroFrank
38,12428,2022-04-08 18:01:33,"Куплю $,€ во Владимирской области",747288451,DollarEuroFrank
39,12427,2022-04-08 17:57:32,Краснодар 200 $ нал 85,688884017,DollarEuroFrank
40,12426,2022-04-08 17:57:12,,688884017,DollarEuroFrank
41,12425,2022-04-08 17:55:21,Уфа 1260 $ нал по 86 личка продам,435857059,DollarEuroFrank
42,12424,2022-04-08 17:55:09,"🤑Курс доллара Aliexpress к рублю 

#политика #деньги",1161176112,DollarEuroFrank
43,12423,2022-04-08 17:53:03,Челябинск.Продам 200$ по 85 за у.е.Новые.Писать в л.с.,5202297483,DollarEuroFrank
44,12422,2022-04-08 17:52:28,,1243736639,DollarEuroFrank
45,12421,2022-04-08 17:43:11,"Продам 1100 долларов за 99 тр.
ЗАО Москва",723002102,DollarEuroFrank
46,12420,2022-04-08 17:42:57,"Куплю $ по 85 р. 
Куплю € по 90 р. 
Москва ЮВАО",1257005369,DollarEuroFrank
47,12419,2022-04-08 17:42:02,Москва?,807033361,DollarEuroFrank
48,12418,2022-04-08 17:41:43,,807033361,DollarEuroFrank
49,12417,2022-04-08 17:41:27,,1734824296,DollarEuroFrank
50,12416,2022-04-08 17:41:21,,1820299012,DollarEuroFrank
51,12415,2022-04-08 17:37:22,Ты серьёзно 😕?,5100413020,DollarEuroFrank
52,12414,2022-04-08 17:37:00,,5279680582,DollarEuroFrank
53,12413,2022-04-08 17:36:04,"Продам 400$ по 100₽/шт
Казань",511342347,DollarEuroFrank
54,12412,2022-04-08 17:34:48,Продам $ 500 по 90 р,731896425,DollarEuroFrank
55,12411,2022-04-08 17:34:35,Продам 40т $ по 90,374224605,DollarEuroFrank
56,12410,2022-04-08 17:34:09,"💵🇺🇸USD Американский доллар,продаю.Санкт-Петербург.",1990667504,DollarEuroFrank
57,12409,2022-04-08 17:33:21,,374224605,DollarEuroFrank
58,12408,2022-04-08 17:23:19,Куплю доллар по курсу 85 Санкт Петербург,5260899257,DollarEuroFrank
59,12407,2022-04-08 17:23:11,Продам 500 $ по 88р. Краснодар,5177253975,DollarEuroFrank
60,12406,2022-04-08 17:20:18,"Продам 
евро 100
Доллар 90
Москва 
Пишите в личку",530074097,DollarEuroFrank
61,12405,2022-04-08 17:20:16,"$ по 95 продам, Краснодар",496552378,DollarEuroFrank
62,12404,2022-04-08 17:19:43,,5213341945,DollarEuroFrank
63,12403,2022-04-08 17:19:24,Тверь 700$ по 90 продам,5019982922,DollarEuroFrank
64,12402,2022-04-08 17:16:40,,5019982922,DollarEuroFrank
65,12401,2022-04-08 17:13:40,Продам 100$ по 90₽ спб московский район,660763209,DollarEuroFrank
66,12400,2022-04-08 17:13:12,"Куплю $ 70к, в лс предлодения",1368542223,DollarEuroFrank
67,12399,2022-04-08 17:13:09,,660763209,DollarEuroFrank
68,12398,2022-04-08 17:08:41,,5172546055,DollarEuroFrank
69,12397,2022-04-08 17:07:47,Продам 300$ по 92. Москва.,5273649917,DollarEuroFrank
70,12396,2022-04-08 17:06:01,,5273649917,DollarEuroFrank
71,12395,2022-04-08 17:02:38,,215364174,DollarEuroFrank
72,12394,2022-04-08 17:02:28,Продам $ по 100 Москва,508333108,DollarEuroFrank
73,12393,2022-04-08 17:02:03,Продам $$$ по курсу 95 ₽ 💵 ЧЕБОКСАРЫ,1085927605,DollarEuroFrank
74,12392,2022-04-08 17:01:07,"Доллары по 89 продам, ЦАО",5184328819,DollarEuroFrank
75,12391,2022-04-08 17:01:05,$ 90 СПб(Московский),744922800,DollarEuroFrank
76,12390,2022-04-08 16:53:08,,744922800,DollarEuroFrank
77,12389,2022-04-08 16:50:59,Продам $ Тула,775577150,DollarEuroFrank
78,12388,2022-04-08 16:50:43,,775577150,DollarEuroFrank
79,12387,2022-04-08 16:46:47,"Продам 5000€ по 98 Москва,цао",197724594,DollarEuroFrank
80,12386,2022-04-08 16:46:37,Продам £££ в РФ или UK,381683271,DollarEuroFrank
81,12385,2022-04-08 16:44:54,Продам 1000 Евро по 100 Мурманск,146706455,DollarEuroFrank
82,12384,2022-04-08 16:44:33,"Продаю до 1000 $ по 90, до 1000 € по 102. Купюры новые, чистые. Самара. Писать в личку. 👌 Не срочно",2144036528,DollarEuroFrank
83,12383,2022-04-08 16:44:30,,2144036528,DollarEuroFrank
84,12382,2022-04-08 16:43:53,,197724594,DollarEuroFrank
85,12381,2022-04-08 16:43:25,"ПРОДАМ НАЛИЧНЫЕ 💵
Москва. ЦАО. 
До 10000 курс 93
От 10000 курс 92,5

Безопасные сделки, операционная касса. Все подробности в личных сообщениях. Просьба не писать, если не собираетесь покупать!",5268967696,DollarEuroFrank
86,12380,2022-04-08 16:42:56,"Продам.
2000$ по 90
1000€ по 100
Москва. СВАО.",175532449,DollarEuroFrank
87,12378,2022-04-08 16:42:46,"Куплю $,€ во Владимирской области",747288451,DollarEuroFrank
88,12377,2022-04-08 16:42:12,"Продам наличный доллар в ЦАО.
Цена 1$ - 92 рубля.",5288495678,DollarEuroFrank
89,12376,2022-04-08 16:41:21,Смоленск Продам 10к $ предложения в лс,1091342551,DollarEuroFrank
90,12375,2022-04-08 16:38:53,Продам 4000$ по 90 Москва Бутово писать в личку,106101636,DollarEuroFrank
91,12374,2022-04-08 16:38:43,"Куплю $ по 83 р. 
Куплю € по 87 р. 
Москва ЮВАО",1257005369,DollarEuroFrank
92,12373,2022-04-08 16:34:53,Продам евро наличные Тверь по 95 цена обсуждаема,1004656760,DollarEuroFrank
93,12372,2022-04-08 16:34:31,"Интересует 2000 уе
💵 По 85
💶 По 95
проверяем в банке. 
Москва: Сити, ЦАО, сокольники. Сегодня",5074244092,DollarEuroFrank
94,12371,2022-04-08 16:29:57,Продам доллары 💵 в Питере,1990667504,DollarEuroFrank
95,12370,2022-04-08 16:29:48,"Продам 1000€
Купюры по 50 💶 
Челябинск",271272148,DollarEuroFrank
96,12369,2022-04-08 16:29:07,"Краснодар
Продам наличные
Доллар $ 95
Евро     € 105
Новые купюры, нового образца. Обмен только в кассе банка.
Города близкие к Краснодару рассмотрю. Запрос в л/с",457763062,DollarEuroFrank
97,12367,2022-04-08 16:26:24,Продам $ по 90 москва,355153480,DollarEuroFrank
98,12366,2022-04-08 16:25:05,,54706998,DollarEuroFrank
99,12365,2022-04-08 16:24:44,€€€ по 100- сегодня❗. Сумма обсуждаема.,1086016669,DollarEuroFrank
100,12361,2022-04-08 16:23:13,"Продам доллары по 90р, СПб",2024610916,DollarEuroFrank
101,12360,2022-04-08 16:21:28,Доллары по 90 в спб отдам,247507575,DollarEuroFrank
102,12359,2022-04-08 16:20:28,"Продам $$$ 15-20-30 тыс по 91р все честно с проверкой, проверка в обе стороны, купюры новые, писать в л/с Оренбургская область, Самара, Уфа",5250641670,DollarEuroFrank
103,12358,2022-04-08 16:20:14,,5250641670,DollarEuroFrank
104,12357,2022-04-08 16:19:57,,169723178,DollarEuroFrank
105,12356,2022-04-08 16:19:21,,5126528261,DollarEuroFrank
106,12355,2022-04-08 16:16:43,"Продам 2000 доллары по 100. Москва СВАО, проверка в банке",323670238,DollarEuroFrank
107,12354,2022-04-08 16:16:33,"Осталось 1000$, СПб, по 90",978176489,DollarEuroFrank
108,12353,2022-04-08 16:16:25,"Продам 501 евро за 50 тр.
ЗАО Москва",723002102,DollarEuroFrank
109,12352,2022-04-08 16:15:23,Куплю доллар/евро Челябинская область.,1822686894,DollarEuroFrank
110,12351,2022-04-08 16:15:07,,835457645,DollarEuroFrank
111,12350,2022-04-08 16:13:38,В банке можно сделать процесс продажи,847125999,DollarEuroFrank
112,12349,2022-04-08 16:12:59,,5251015077,DollarEuroFrank
113,12348,2022-04-08 16:09:42,Воронеж  евро по 115,1022523104,DollarEuroFrank
114,12347,2022-04-08 16:04:19,"Здравствуйте. Хочу купить доллары, кто сможет помочь?",691582458,DollarEuroFrank
115,12346,2022-04-08 16:03:53,,691582458,DollarEuroFrank
116,12345,2022-04-08 16:03:50,,5199031763,DollarEuroFrank
117,12344,2022-04-08 16:01:49,Зачем продавать?,167390146,DollarEuroFrank
118,12343,2022-04-08 15:59:29,"Извините за вопрос... А как будет проходить процесс обмена? Какие подводные камни? Мне тоже нужно продать валюту, но я опасаюсь...",1075042384,DollarEuroFrank
119,12342,2022-04-08 15:58:19,"Продам 
евро 100
Доллар 90
Москва 
Пишите в личку",530074097,DollarEuroFrank
120,12341,2022-04-08 15:56:43,,212765494,DollarEuroFrank
121,12340,2022-04-08 15:56:35,,546622864,DollarEuroFrank
122,12339,2022-04-08 15:56:25,,1679612849,DollarEuroFrank
123,12338,2022-04-08 15:54:44,"Продам 100 000$ 
По 88.0
Москва ЮЗАО",517069234,DollarEuroFrank
124,12337,2022-04-08 15:54:12,Продам 500 $ по 88р. Краснодар,5177253975,DollarEuroFrank
125,12336,2022-04-08 15:52:32,Продам доллары по 89 Москва Цао. Оптовики мимо,5184328819,DollarEuroFrank
126,12335,2022-04-08 15:51:38,,1075042384,DollarEuroFrank
127,12334,2022-04-08 15:51:11,"Продам евро по 105, Москва.",509414141,DollarEuroFrank
128,12333,2022-04-08 15:50:45,Продам 1т$ по 100 Кострома,441448261,DollarEuroFrank
129,12332,2022-04-08 15:49:35,СЗАО МСК евро 105 доллар 93 не больше 1000,5144308012,DollarEuroFrank
130,12331,2022-04-08 15:44:22,Остатки долларов по 88 на тверской продадим) 2000,5045361587,DollarEuroFrank
131,12330,2022-04-08 15:42:43,"Продам 8000$ по 89.
Москва.
Проверка в банке.
СВАО/ЦАО.",366251414,DollarEuroFrank
132,12329,2022-04-08 15:41:41,"Продам 5000$ нового образца, по 88-89, Москва",1984590284,DollarEuroFrank
133,12328,2022-04-08 15:38:46,,389243863,DollarEuroFrank
134,12327,2022-04-08 15:38:01,Продам Красногорск 1000$=100,1280505147,DollarEuroFrank
135,12326,2022-04-08 15:34:00,Продам евро Тверь,1004656760,DollarEuroFrank
136,12325,2022-04-08 15:31:30,"Даю доллар в США, беру  в Москве рубль ,предложении в личку",5250812163,DollarEuroFrank
137,12324,2022-04-08 15:31:06,,181584483,DollarEuroFrank
138,12323,2022-04-08 15:26:30,Москва ! Куплю от 5000-10000 $ - по 85р (с проверкой),408773977,DollarEuroFrank
139,12322,2022-04-08 15:24:32,,5202433905,DollarEuroFrank
140,12320,2022-04-08 15:19:31,"Куплю $ по 90 руб. в Нижнем Новгороде. Нужно 3000-4000$.
Либо готов приехать в Москву,при курсе покупки 88 руб. за $.
Проверка подлинности в кассе сбербанка обязательна.",503260035,DollarEuroFrank
141,12319,2022-04-08 15:19:06,"Продам 1000$ по 90₽
Москва
Сегодня завтра послезавтра",243075339,DollarEuroFrank
142,12318,2022-04-08 15:17:50,Куплю доллар по 77.50 и евро по 85 в Москве - ЦАО и ЮВАО - и Люберцах. Сделка сегодня вечером.,182513760,DollarEuroFrank
143,12317,2022-04-08 15:16:25,на тверской 2000$ по 88р продают),5045361587,DollarEuroFrank
144,12316,2022-04-08 15:16:00,"Куплю $ по 82 р. 
Куплю € по 87 р. 
Москва ЮВАО
Утром было дороже, кто не хочет потерять больше, не тормозите.",1257005369,DollarEuroFrank
145,12315,2022-04-08 15:15:31,Куплю € по 92 Москва,1745986231,DollarEuroFrank
146,12314,2022-04-08 15:13:11,,283036951,DollarEuroFrank
147,12313,2022-04-08 15:12:14,,1239159871,DollarEuroFrank
148,12312,2022-04-08 15:11:56,,269105454,DollarEuroFrank
149,12311,2022-04-08 15:10:44,"Продажа от 10.000$ до 100.000$

Курс уточнять ,так как он меняется каждый день.

Казань и РТ 
Так же Москва и МО
Ижевск 
Уфа

На связи 24/7

Все по правилам сделки гаранта.


Так же поможем вывести Наличные деньги за границу USD и RUB",495621850,DollarEuroFrank
150,12310,2022-04-08 15:09:36,"Куплю евро, Казань",663186069,DollarEuroFrank
151,12309,2022-04-08 15:09:10,"Москва, продам $ по 85",2004674146,DollarEuroFrank
152,12308,2022-04-08 15:07:26,Продам 15 тыс $ по 95 Уфа,672347099,DollarEuroFrank
153,12307,2022-04-08 15:07:24,В Чебоксарах. Продам 38000$ по 85. Проверка в банке.,2058224935,DollarEuroFrank
154,12305,2022-04-08 15:07:01,,797164142,DollarEuroFrank
155,12304,2022-04-08 15:06:35,"Спб. 
Продажа до 10 тыс евро. 
1 евро = 98 руб.",160051376,DollarEuroFrank
156,12303,2022-04-08 15:05:45,"Продам 7700$ по 95р
Владивосток/Хабаровск",672293422,DollarEuroFrank
157,12302,2022-04-08 15:05:26,,542480885,DollarEuroFrank
158,12301,2022-04-08 15:05:07,,663186069,DollarEuroFrank
159,12300,2022-04-08 15:03:34,Куплю. Ижевск,510480344,DollarEuroFrank
160,12299,2022-04-08 15:03:27,Продам 1000 евро по 95 москва,5180757044,DollarEuroFrank
161,12298,2022-04-08 15:01:13,Удалил за флуд,860029248,DollarEuroFrank
162,12296,2022-04-08 14:59:10,Куплю $ по 75-76,1409903688,DollarEuroFrank
163,12295,2022-04-08 14:58:38,"Куплю евро 87-89, самара , Тольятти,",-1001758532962,DollarEuroFrank
164,12294,2022-04-08 14:58:23,,2004674146,DollarEuroFrank
165,12293,2022-04-08 14:57:22,Продам 100€ -10000 казань,1979272393,DollarEuroFrank
166,12292,2022-04-08 14:56:27,"Куплю $,€ во Владимирской области",747288451,DollarEuroFrank
167,12291,2022-04-08 14:56:03,,789273929,DollarEuroFrank
168,12290,2022-04-08 14:56:02,Продам 1000$ по 90 . Москва,1094127827,DollarEuroFrank
169,12289,2022-04-08 14:55:44,Куплю 1000$ / 86,1738127243,DollarEuroFrank
170,12288,2022-04-08 14:52:57,"Москва (ЦАО, ЮВАЮ), Люберцы, Котельники. куплю доллар наличкой. 1$ = 79 рублей.",69945810,DollarEuroFrank
171,12287,2022-04-08 14:52:14,"Мытищи, Королев,Пушкино,Щелково продам $-90 и €-100",467408327,DollarEuroFrank
172,12286,2022-04-08 14:51:22,,207360708,DollarEuroFrank
173,12285,2022-04-08 14:51:07,,2058224935,DollarEuroFrank
174,12284,2022-04-08 14:50:13,,1594856566,DollarEuroFrank
175,12283,2022-04-08 14:47:03,"Продам 100 000$ 
88.50₽",517069234,DollarEuroFrank
176,12279,2022-04-08 14:43:51,Продам 500 $ по 90 р. Краснодар,5177253975,DollarEuroFrank
177,12278,2022-04-08 14:42:45,"Продам $ по 91,Москва юго-запад",578982915,DollarEuroFrank
178,12277,2022-04-08 14:42:36,"Продам 8000$ по 90.
Москва.
Проверка в банке.
СВАО/ЦАО.",366251414,DollarEuroFrank
179,12276,2022-04-08 14:42:18,,475292228,DollarEuroFrank
180,12275,2022-04-08 14:40:55,В Москве на Маяковской доллар по 92р продают,5045361587,DollarEuroFrank
181,12274,2022-04-08 14:40:26,Продам $$$ по курсу 95 ₽ 💵 ЧЕБОКСАРЫ,1085927605,DollarEuroFrank
182,12273,2022-04-08 14:40:19,куплю евро краснодар предлогайте стоимость,1322361623,DollarEuroFrank
183,12272,2022-04-08 14:38:01,,988343216,DollarEuroFrank
184,12271,2022-04-08 14:34:19,"Продам.
2000$ по 90
1000€ по 100
Москва. СВАО.",175532449,DollarEuroFrank
185,12270,2022-04-08 14:33:39,Продам £££ в РФ или UK,381683271,DollarEuroFrank
186,12269,2022-04-08 14:32:04,сколько платите?,5045361587,DollarEuroFrank
187,12268,2022-04-08 14:30:33,,712620942,DollarEuroFrank
188,12267,2022-04-08 14:30:29,Куплю € или $ в Набережных Челнах.,754152777,DollarEuroFrank
189,12266,2022-04-08 14:30:02,,5199031763,DollarEuroFrank
190,12265,2022-04-08 14:29:38,,514237850,DollarEuroFrank
191,12264,2022-04-08 14:27:47,,679971372,DollarEuroFrank
192,12263,2022-04-08 14:27:36,Продам доллары 💵 в Питере.,1990667504,DollarEuroFrank
193,12262,2022-04-08 14:26:51,"Краснодар
Продам наличные
Доллар $ 95
Евро     € 105
Новые купюры, нового образца. Обмен только в кассе банка.
Города близкие к Краснодару рассмотрю. Запрос в л/с",457763062,DollarEuroFrank
194,12261,2022-04-08 14:22:03,Куплю доллары по 83.,1034791401,DollarEuroFrank
195,12260,2022-04-08 14:22:02,Москва. Возьму 200$ нал по 85,412890285,DollarEuroFrank
196,12259,2022-04-08 14:16:28,,1599308312,DollarEuroFrank
197,12257,2022-04-08 14:13:14,Куплю $ за 89 СПб,104146530,DollarEuroFrank
198,12256,2022-04-08 14:12:41,"Куплю $ по 90 руб. в Нижнем Новгороде. Нужно 3000-4000$.
Либо готов приехать в Москву,при курсе покупки 88 руб. за $.
Проверка подлинности в кассе сбербанка обязательна.",503260035,DollarEuroFrank
199,12255,2022-04-08 14:04:12,"Куплю доллар по 81, евро по 87. Москва, центр, ЮВАО, Люберцы",182513760,DollarEuroFrank
200,12254,2022-04-08 14:02:44,"Куплю $ по 84 р. 
Куплю € по 89 р. 
Москва ЮВАО",1257005369,DollarEuroFrank
201,12253,2022-04-08 14:01:46,Куплю шекели. Москва,348084233,DollarEuroFrank
202,12252,2022-04-08 14:00:11,Продам евро 5000. Курс 115 Москва. Встреча в банке,834343891,DollarEuroFrank
203,12251,2022-04-08 13:59:37,,657434515,DollarEuroFrank
204,12250,2022-04-08 13:59:13,Елабуга Набережные Челны Казань 90 доллар 100 евро,1898840068,DollarEuroFrank
205,12249,2022-04-08 13:57:35,$ 100 по 100 р спб,5207243292,DollarEuroFrank
206,12248,2022-04-08 13:54:59,"Продам доллары наличные 90₽
Геленджик",733908523,DollarEuroFrank
207,12247,2022-04-08 13:54:36,"Продам доллары в Москве - 95р
Продам Доллары в Стамбуле - 105р",5045361587,DollarEuroFrank
208,12246,2022-04-08 13:53:10,,214075789,DollarEuroFrank
209,12245,2022-04-08 13:50:22,"Продаю доллары, казань по 97",378203511,DollarEuroFrank
210,12244,2022-04-08 13:50:03,"Продам доллар по 90, спб",2024610916,DollarEuroFrank
211,12243,2022-04-08 13:49:24,"Москва
Куплю $ доллар по 86р",2099032268,DollarEuroFrank
212,12242,2022-04-08 13:49:09,Продам 300$ предлагайте,333330549,DollarEuroFrank
213,12241,2022-04-08 13:48:19,Продам 600$ (100-2шт/50-2шт/20/10) Москва (СЗАО) / Красногорск,929910626,DollarEuroFrank
214,12240,2022-04-08 13:47:49,Продам $ спб 97,373790910,DollarEuroFrank
215,12238,2022-04-08 13:45:41,,319233297,DollarEuroFrank
216,12237,2022-04-08 13:40:38,,326862559,DollarEuroFrank
217,12236,2022-04-08 13:37:44,Куплю доллар по 85 Краснодар,1727129041,DollarEuroFrank
218,12235,2022-04-08 13:37:26,Продам 9000€,397683482,DollarEuroFrank
219,12234,2022-04-08 13:37:00,,1491482484,DollarEuroFrank
220,12233,2022-04-08 13:34:39,,397683482,DollarEuroFrank
221,12232,2022-04-08 13:14:14,,201506720,DollarEuroFrank
222,12231,2022-04-08 13:13:59,"Доброго времени! 
Продам 5400$ по 90₽
Проверка в банке.
Доллары нового образца.
Санкт-Петербург.",592213042,DollarEuroFrank
223,12230,2022-04-08 13:10:57,,5255045729,DollarEuroFrank
224,12229,2022-04-08 13:07:41,"Продам 100€ -10000
Казань",1979272393,DollarEuroFrank
225,12228,2022-04-08 13:02:40,Куплю $ по 87 МОСКВА !!,341546908,DollarEuroFrank
226,12227,2022-04-08 13:02:33,,304555735,DollarEuroFrank
227,12226,2022-04-08 13:01:16,Продам 80.000$ по 90руб. Казань,380717,DollarEuroFrank
228,12225,2022-04-08 13:00:25,"Ищу $ по 86, € по 93 Зеленоград М.О.",5180046433,DollarEuroFrank
229,12224,2022-04-08 12:59:40,Уфа евро по 100,1802265307,DollarEuroFrank
230,12223,2022-04-08 12:58:31,"Куплю $ по 85 р. 
Куплю € по 90 р. 
Москва ЮВАО",1257005369,DollarEuroFrank
231,12222,2022-04-08 12:57:26,"Продам Доллары в Москве 95р
Продам доллары в Стамбуле 100р",5045361587,DollarEuroFrank
232,12220,2022-04-08 12:49:57,Обменяю евро на usdt или продам за рубли. Мск,563766361,DollarEuroFrank
233,12219,2022-04-08 12:48:05,Продам 2000 евро по 100,5180757044,DollarEuroFrank
234,12218,2022-04-08 12:47:30,"Куплю $ по 88₽ 📬
Чебоксары/ Казань",972858948,DollarEuroFrank
235,12217,2022-04-08 12:46:04,"Продам доллары по 90р, спб",2024610916,DollarEuroFrank
236,12216,2022-04-08 12:45:29,"Куплю $ 83
Ростов",369702812,DollarEuroFrank
237,12215,2022-04-08 12:45:09,"Продам.
2000$ по 90
1000€ по 100
Москва. СВАО.",175532449,DollarEuroFrank
238,12214,2022-04-08 12:44:26,Продам доллар по курсу 92 Санкт Петербург,5260899257,DollarEuroFrank
239,12213,2022-04-08 12:36:19,Продам 2000$ 100 р спб,5207243292,DollarEuroFrank
240,12212,2022-04-08 12:35:11,"СПб, $, новые купюры. 100р",1300003440,DollarEuroFrank
241,12211,2022-04-08 12:35:10,Продам $93₽ москва,355153480,DollarEuroFrank
242,12209,2022-04-08 12:30:36,"Куплю $,€ Владимирская область",747288451,DollarEuroFrank
243,12208,2022-04-08 12:30:12,Продам 4000$ по 100.Питер,771250154,DollarEuroFrank
244,12207,2022-04-08 12:28:31,Продам 1000€ Челябинск,271272148,DollarEuroFrank
245,12206,2022-04-08 12:28:25,Сочи 6000 $ по 90 р,680481174,DollarEuroFrank
246,12205,2022-04-08 12:25:42,,892577405,DollarEuroFrank
247,12203,2022-04-08 12:21:57,,672293422,DollarEuroFrank
248,12202,2022-04-08 12:20:01,Куплю 300.000€ по 83 спб,5152143575,DollarEuroFrank
249,12201,2022-04-08 12:19:37,,606394719,DollarEuroFrank
250,12200,2022-04-08 12:17:25,,1046373944,DollarEuroFrank
251,12199,2022-04-08 12:16:55,"#Куплю 150 000$ 
По 87.50
Москва",517069234,DollarEuroFrank
252,12198,2022-04-08 12:15:32,"Куплю доллар 12000, по 88 рую. Москва. С проверкой, подъеду сам",562905002,DollarEuroFrank
253,12197,2022-04-08 12:10:03,"Продам наличный доллар в ЦАО.
От 1000$ до 5000$
Встреча в банке🏦
Любые проверки за ваш счёт.
Цена 1$ - 92 рубля.",5288495678,DollarEuroFrank
254,12196,2022-04-08 12:06:24,"🌎ПРОДАЖА НАЛИЧНЫХ ДОЛЛАРОВ 🌎
Москва. ЦАО. 
До 10000 курс 93
От 10000 курс 92,5
НОВЫЕ КУПЮРЫ 💵
Безопасные сделки, операционная касса. Все подробности в личных сообщениях. Просьба не писать, если не собираетесь покупать!",5268967696,DollarEuroFrank
255,12195,2022-04-08 12:06:08,"Продам $ по 91,Москва юго-запад",578982915,DollarEuroFrank
256,12194,2022-04-08 12:05:16,"🇺🇸💵USD Американский доллар-100 рублей за Бенджамин Франклин,Питер.",1990667504,DollarEuroFrank
257,12193,2022-04-08 12:03:09,Продам доллар по 110р. Рязань. Пишите в личку..,1626880376,DollarEuroFrank
258,12192,2022-04-08 12:00:37,Продам 500 $ по 90р Краснодар,5177253975,DollarEuroFrank
259,12191,2022-04-08 11:58:49,Продам 5500$ по 120₽ Москва,183587258,DollarEuroFrank
260,12190,2022-04-08 11:58:09,Обменяю 1600€ на рубли ₽ Москва,1036229499,DollarEuroFrank
261,12189,2022-04-08 11:57:34,Продам 2т$ по 120. Кострома,441448261,DollarEuroFrank
262,12188,2022-04-08 11:56:23,"Продам $-95 (5000), €-110
Адыгея, Краснодар",1040213104,DollarEuroFrank
263,12187,2022-04-08 11:54:17,"Краснодар
Продам наличные
Доллар $ 95
Евро     € 105
Новые купюры, нового образца. Обмен только в кассе банка.
Города близкие к Краснодару рассмотрю. Запрос в л/с",457763062,DollarEuroFrank
264,12185,2022-04-08 11:52:52,"Продам 2000$  по 100р
1000€ по 110р купюры новые Брянск..",5119916052,DollarEuroFrank
265,12184,2022-04-08 11:50:57,Куплю доллары по 87,1767100902,DollarEuroFrank
266,12183,2022-04-08 11:50:24,"Доброго времени! 
Продам 5400$ по 95₽
Проверка в банке.
Доллары нового образца.
Санкт-Петербург.",592213042,DollarEuroFrank
